"dt","category","orders","buyers","item_gmv","paid_gmv","aov","ontime_rate","bad_review_rate"
"2017-03-02","fixed_telephony",2,2,128.51,128.51000000,64.255000,1.0000,0.5000
"2017-03-02","food",1,1,177.38,177.38000000,177.380000,0.0000,0.0000
"2017-03-02","furniture_decor",12,12,1251.97,1251.97000000,104.330833,0.9167,0.0833
"2017-03-02","garden_tools",2,2,1526.35,1526.35000000,763.175000,1.0000,0.0000
"2017-03-02","health_beauty",6,6,732.74,732.74000000,122.123333,0.8333,0.1667
"2017-03-02","housewares",4,4,579.62,579.62000000,144.905000,1.0000,0.0000
"2017-03-02","luggage_accessories",1,1,82.61,82.61000000,82.610000,1.0000,0.0000
"2017-03-02","perfumery",2,2,196.65,196.65000000,98.325000,1.0000,0.5000
"2017-03-02","pet_shop",1,1,99.66,99.66000000,99.660000,1.0000,0.0000
"2017-03-02","small_appliances",2,2,849.27,849.27000000,424.635000,1.0000,0.0000
"2017-03-02","sports_leisure",4,4,3168.88,3168.88000000,792.220000,1.0000,0.0000
"2017-03-02","telephony",6,6,284.29,284.29000000,47.381667,1.0000,0.0000
"2017-03-02","toys",1,1,99.52,99.52000000,99.520000,1.0000,0.0000
"2017-03-02",unknown,2,2,271.72,271.72000000,135.860000,1.0000,0.0000
"2017-03-02","watches_gifts",2,2,340.93,340.93000000,170.465000,1.0000,0.0000
"2017-03-03","auto",1,1,35.45,35.45000000,35.450000,1.0000,0.0000
"2017-03-03","bed_bath_table",5,5,737.43,737.43000000,147.486000,1.0000,0.2000
"2017-03-03","books_general_interest",2,2,412.83,412.83000000,206.415000,1.0000,0.0000
"2017-03-03","computers_accessories",4,4,1805.67,1805.67000000,451.417500,1.0000,0.2500
"2017-03-03","consoles_games",5,5,1157.57,1157.57000000,231.514000,0.8000,0.4000
"2017-03-03","cool_stuff",5,5,1403.11,1403.11000000,280.622000,1.0000,0.0000
"2017-03-03","electronics",1,1,185.48,185.48000000,185.480000,1.0000,0.0000
"2017-03-03","fashion_bags_accessories",1,1,93.72,93.72000000,93.720000,1.0000,0.0000
"2017-03-03","furniture_decor",16,16,1055.14,1055.14000000,65.946250,0.8750,0.0625
"2017-03-03","garden_tools",4,4,1907.11,1907.11000000,476.777500,1.0000,0.0000
"2017-03-03","health_beauty",2,2,697.30,697.30000000,348.650000,1.0000,0.0000
"2017-03-03","housewares",5,4,509.94,561.58000000,101.988000,0.8000,0.2000
"2017-03-03","market_place",2,2,248.31,248.31000000,124.155000,1.0000,0.0000
"2017-03-03","perfumery",1,1,212.00,212.00000000,212.000000,1.0000,0.0000
"2017-03-03","pet_shop",1,1,816.17,816.17000000,816.170000,1.0000,0.0000
"2017-03-03","small_appliances",2,2,1028.90,1028.90000000,514.450000,1.0000,0.0000
"2017-03-03","sports_leisure",2,2,260.91,260.91000000,130.455000,1.0000,0.0000
"2017-03-03","stationery",1,1,106.36,106.36000000,106.360000,1.0000,0.0000
"2017-03-03","tablets_printing_image",1,1,110.30,110.30000000,110.300000,1.0000,0.0000
"2017-03-03","telephony",3,3,107.55,107.55000000,35.850000,1.0000,0.3333
"2017-03-03","toys",4,4,466.13,466.13000000,116.532500,1.0000,0.0000
"2017-03-03",unknown,2,2,206.54,206.54000000,103.270000,1.0000,0.0000
"2017-03-03","watches_gifts",2,2,355.22,355.22000000,177.610000,1.0000,0.0000
"2017-03-04","auto",3,3,350.84,350.84000000,116.946667,1.0000,0.0000
"2017-03-04","baby",3,3,215.37,215.37000000,71.790000,1.0000,0.0000
"2017-03-04","bed_bath_table",5,5,668.60,668.60000000,133.720000,1.0000,0.0000
"2017-03-04","computers_accessories",3,3,352.17,352.17000000,117.390000,1.0000,0.0000
"2017-03-04","consoles_games",2,2,441.13,441.13000000,220.565000,1.0000,0.0000
"2017-03-04","cool_stuff",1,1,486.59,486.59000000,486.590000,1.0000,0.0000
"2017-03-04","electronics",1,1,69.75,69.75000000,69.750000,0.0000,1.0000
"2017-03-04","fashion_bags_accessories",1,1,150.12,150.12000000,150.120000,1.0000,0.0000
"2017-03-04","fashion_shoes",2,2,220.02,220.02000000,110.010000,1.0000,0.0000
"2017-03-04","fashion_sport",1,1,54.01,54.01000000,54.010000,1.0000,0.0000
"2017-03-04","furniture_decor",13,12,1441.95,1441.95000000,110.919231,1.0000,0.0769
"2017-03-04","health_beauty",4,4,514.81,514.81000000,128.702500,1.0000,0.2500
"2017-03-04","home_appliances",2,2,140.30,140.30000000,70.150000,1.0000,0.0000
"2017-03-04","housewares",6,6,511.54,511.54000000,85.256667,0.8333,0.3333
"2017-03-04","industry_commerce_and_business",1,1,142.12,142.12000000,142.120000,1.0000,0.0000
"2017-03-04","luggage_accessories",1,1,294.54,294.54000000,294.540000,1.0000,0.0000
"2017-03-04","musical_instruments",1,1,513.51,513.51000000,513.510000,1.0000,0.0000
"2017-03-04","perfumery",2,2,464.63,464.63000000,232.315000,0.5000,0.0000
"2017-03-04","pet_shop",1,1,90.67,90.67000000,90.670000,1.0000,0.0000
"2017-03-04","small_appliances",1,1,115.66,115.66000000,115.660000,1.0000,0.0000
"2017-03-04","sports_leisure",5,5,591.49,591.49000000,118.298000,0.8000,0.0000
"2017-03-04","stationery",1,1,97.20,97.20000000,97.200000,1.0000,0.0000
"2017-03-04","telephony",1,1,54.51,54.51000000,54.510000,1.0000,0.0000
"2017-03-04","toys",5,5,496.19,496.19000000,99.238000,1.0000,0.0000
"2017-03-04","watches_gifts",3,3,1547.07,1547.07000000,515.690000,1.0000,0.0000
"2017-03-05","baby",2,2,125.90,125.90000000,62.950000,1.0000,0.0000
"2017-03-05","bed_bath_table",5,5,781.27,1039.79000000,156.254000,1.0000,0.2000
"2017-03-05","books_general_interest",1,1,30.68,30.68000000,30.680000,1.0000,0.0000
"2017-03-05","computers_accessories",5,5,218.49,218.49000000,43.698000,1.0000,0.2000
"2017-03-05","cool_stuff",3,3,147.05,147.05000000,49.016667,1.0000,0.0000
"2017-03-05","fashion_bags_accessories",3,3,460.00,460.00000000,153.333333,1.0000,0.0000
"2017-03-05","furniture_decor",13,13,1573.53,1573.53000000,121.040769,0.8462,0.1538
"2017-03-05","garden_tools",4,4,238.65,238.65000000,59.662500,1.0000,0.0000
"2017-03-05","health_beauty",5,5,981.62,981.62000000,196.324000,0.8000,0.0000
"2017-03-05","housewares",4,4,402.21,402.21000000,100.552500,1.0000,0.0000
"2017-03-05","luggage_accessories",1,1,133.95,133.95000000,133.950000,1.0000,0.0000
"2017-03-05","market_place",2,2,226.75,226.75000000,113.375000,1.0000,0.0000
"2017-03-05","musical_instruments",1,1,50.96,50.96000000,50.960000,1.0000,0.0000
"2017-03-05","perfumery",1,1,159.85,159.85000000,159.850000,1.0000,0.0000
"2017-03-05","sports_leisure",7,7,1232.21,1232.21000000,176.030000,1.0000,0.0000
"2017-03-05","stationery",2,2,531.95,531.95000000,265.975000,1.0000,0.0000
"2017-03-05","telephony",4,4,127.18,127.18000000,31.795000,0.7500,0.2500
"2017-03-05","toys",1,1,140.34,140.34000000,140.340000,1.0000,0.0000
"2017-03-05",unknown,3,3,529.73,529.73000000,176.576667,0.6667,0.3333
"2017-03-06","audio",2,2,170.64,170.64000000,85.320000,1.0000,0.5000
"2017-03-06","auto",3,3,675.81,675.81000000,225.270000,1.0000,0.0000
"2017-03-06","baby",4,4,356.63,356.63000000,89.157500,1.0000,0.0000
"2017-03-06","bed_bath_table",6,6,622.87,622.87000000,103.811667,1.0000,0.1667
"2017-03-06","books_general_interest",2,2,290.52,290.52000000,145.260000,1.0000,0.0000
"2017-03-06","computers_accessories",6,6,372.13,372.13000000,62.021667,1.0000,0.1667
"2017-03-06","consoles_games",1,1,71.01,71.01000000,71.010000,1.0000,0.0000
"2017-03-06","cool_stuff",4,4,612.03,612.03000000,153.007500,1.0000,0.0000
"2017-03-06","fashion_bags_accessories",4,4,286.38,286.38000000,71.595000,1.0000,0.2500
"2017-03-06","fashion_underwear_beach",1,1,95.22,95.22000000,95.220000,1.0000,0.0000
"2017-03-06","fixed_telephony",2,2,82.57,82.57000000,41.285000,1.0000,0.0000
"2017-03-06","furniture_decor",12,12,1631.90,1631.90000000,135.991667,1.0000,0.0833
"2017-03-06","garden_tools",4,4,456.85,456.85000000,114.212500,1.0000,0.2500
"2017-03-06","health_beauty",7,7,1126.63,1126.63000000,160.947143,1.0000,0.1429
"2017-03-06","home_confort",1,1,25.25,25.25000000,25.250000,0.0000,1.0000
"2017-03-06","housewares",3,3,171.57,171.57000000,57.190000,1.0000,0.3333
"2017-03-06","market_place",2,2,274.44,274.44000000,137.220000,1.0000,0.0000
"2017-03-06","music",1,1,42.51,42.51000000,42.510000,1.0000,0.0000
"2017-03-06","office_furniture",5,5,878.87,878.87000000,175.774000,1.0000,0.2000
"2017-03-06","perfumery",2,2,430.29,430.29000000,215.145000,1.0000,0.0000
"2017-03-06","pet_shop",2,2,221.07,221.07000000,110.535000,1.0000,0.0000
"2017-03-06","sports_leisure",3,3,171.58,171.58000000,57.193333,1.0000,0.0000
"2017-03-06","telephony",5,5,213.99,213.99000000,42.798000,0.8000,0.4000
"2017-03-06","toys",6,6,554.79,554.79000000,92.465000,0.8333,0.0000
"2017-03-06",unknown,5,5,646.51,646.51000000,129.302000,0.8000,0.2000
"2017-03-06","watches_gifts",2,2,123.09,123.09000000,61.545000,1.0000,0.5000
"2017-03-07","air_conditioning",1,1,814.30,814.30000000,814.300000,1.0000,0.0000
"2017-03-07","audio",1,1,70.53,70.53000000,70.530000,1.0000,0.0000
"2017-03-07","auto",3,3,694.99,694.99000000,231.663333,0.6667,0.0000
"2017-03-07","bed_bath_table",10,10,1436.80,1436.80000000,143.680000,0.9000,0.1000
"2017-03-07","books_general_interest",1,1,42.68,42.68000000,42.680000,1.0000,0.0000
"2017-03-07","computers_accessories",1,1,737.04,737.04000000,737.040000,1.0000,0.0000
"2017-03-07","consoles_games",2,2,289.81,289.81000000,144.905000,0.5000,0.5000
"2017-03-07","cool_stuff",3,3,468.62,468.62000000,156.206667,1.0000,0.0000
"2017-03-07","electronics",2,2,369.83,369.83000000,184.915000,1.0000,0.0000
"2017-03-07","fashion_shoes",1,1,80.24,80.24000000,80.240000,1.0000,0.0000
"2017-03-07","food",1,1,35.04,35.04000000,35.040000,1.0000,0.0000
"2017-03-07","furniture_decor",6,6,531.59,531.59000000,88.598333,0.6667,0.3333
"2017-03-07","furniture_living_room",2,2,217.81,217.81000000,108.905000,1.0000,0.0000
"2017-03-07","garden_tools",4,4,250.07,250.07000000,62.517500,1.0000,0.0000
"2017-03-07","health_beauty",5,5,713.05,713.05000000,142.610000,1.0000,0.0000
"2017-03-07","home_appliances",1,1,41.52,41.52000000,41.520000,1.0000,0.0000
"2017-03-07","home_construction",1,1,154.26,154.26000000,154.260000,1.0000,0.0000
"2017-03-07","housewares",6,6,901.38,901.38000000,150.230000,1.0000,0.0000
"2017-03-07","luggage_accessories",1,1,150.86,150.86000000,150.860000,1.0000,0.0000
"2017-03-07","market_place",2,2,344.27,344.27000000,172.135000,1.0000,0.0000
"2017-03-07","office_furniture",2,2,515.69,515.69000000,257.845000,1.0000,0.5000
"2017-03-07","perfumery",3,3,1044.61,1044.61000000,348.203333,1.0000,0.0000
"2017-03-07","small_appliances",1,1,131.12,131.12000000,131.120000,1.0000,0.0000
"2017-03-07","sports_leisure",3,3,271.59,271.59000000,90.530000,1.0000,0.0000
"2017-03-07","stationery",4,4,613.21,613.21000000,153.302500,1.0000,0.0000
"2017-03-07","telephony",3,3,145.05,188.88000000,48.350000,1.0000,0.0000
"2017-03-07","toys",4,4,1305.01,1305.01000000,326.252500,1.0000,0.2500
"2017-03-07","watches_gifts",4,4,819.09,819.09000000,204.772500,1.0000,0.0000
"2017-03-08","audio",1,1,70.23,70.23000000,70.230000,1.0000,0.0000
"2017-03-08","auto",3,3,434.91,434.91000000,144.970000,0.6667,0.3333
"2017-03-08","bed_bath_table",6,6,953.43,953.43000000,158.905000,1.0000,0.0000
"2017-03-08","books_general_interest",1,1,39.10,39.10000000,39.100000,1.0000,0.0000
"2017-03-08","computers_accessories",8,8,4544.45,4544.45000000,568.056250,1.0000,0.1250
"2017-03-08","consoles_games",1,1,720.98,720.98000000,720.980000,0.0000,1.0000
"2017-03-08","cool_stuff",7,7,1488.28,1488.28000000,212.611429,1.0000,0.1429
"2017-03-08","fashion_bags_accessories",3,3,242.08,242.08000000,80.693333,1.0000,0.3333
"2017-03-08","food",1,1,375.82,375.82000000,375.820000,1.0000,0.0000
"2017-03-08","furniture_decor",6,6,492.43,492.43000000,82.071667,1.0000,0.3333
"2017-03-08","garden_tools",3,3,414.62,414.62000000,138.206667,1.0000,0.0000
"2017-03-08","health_beauty",4,4,348.02,348.02000000,87.005000,1.0000,0.0000
"2017-03-08","housewares",5,5,605.65,605.65000000,121.130000,1.0000,0.0000
"2017-03-08","kitchen_dining_laundry_garden_furniture",1,1,66.94,66.94000000,66.940000,1.0000,0.0000
"2017-03-08","luggage_accessories",1,1,80.40,80.40000000,80.400000,1.0000,0.0000
"2017-03-08","market_place",1,1,78.52,78.52000000,78.520000,1.0000,0.0000
"2017-03-08","musical_instruments",1,1,457.65,457.65000000,457.650000,0.0000,1.0000
"2017-03-08","office_furniture",2,2,474.03,474.03000000,237.015000,0.5000,0.0000
"2017-03-08","perfumery",3,3,785.81,785.81000000,261.936667,1.0000,0.0000
"2017-03-08","sports_leisure",4,4,408.41,412.04000000,102.102500,1.0000,0.2500
"2017-03-08","stationery",2,2,267.97,267.97000000,133.985000,1.0000,0.0000
"2017-03-08","telephony",3,3,167.16,167.16000000,55.720000,1.0000,0.0000
"2017-03-08","toys",2,2,130.06,130.06000000,65.030000,1.0000,0.0000
"2017-03-08",unknown,3,3,932.13,932.13000000,310.710000,1.0000,0.0000
"2017-03-08","watches_gifts",2,2,195.56,195.56000000,97.780000,1.0000,0.0000
"2017-03-09","air_conditioning",1,1,82.25,82.25000000,82.250000,1.0000,0.0000
"2017-03-09","audio",1,1,217.59,217.59000000,217.590000,1.0000,0.0000
"2017-03-09","auto",2,2,203.13,203.13000000,101.565000,1.0000,0.0000
"2017-03-09","baby",2,2,147.72,147.72000000,73.860000,1.0000,0.0000
"2017-03-09","bed_bath_table",10,10,1817.91,1817.91000000,181.791000,0.9000,0.3000
"2017-03-09","computers_accessories",6,6,688.59,688.59000000,114.765000,0.8333,0.3333
"2017-03-09","consoles_games",1,1,30.86,30.86000000,30.860000,1.0000,0.0000
"2017-03-09","cool_stuff",6,6,1164.07,1164.07000000,194.011667,1.0000,0.0000
"2017-03-09","food_drink",1,1,34.42,34.42000000,34.420000,1.0000,0.0000
"2017-03-09","furniture_decor",12,11,1174.53,1174.53000000,97.877500,1.0000,0.1667
"2017-03-09","furniture_living_room",1,1,153.80,153.80000000,153.800000,1.0000,0.0000
"2017-03-09","garden_tools",6,6,758.02,758.02000000,126.336667,1.0000,0.1667
"2017-03-09","health_beauty",8,8,1326.91,1326.91000000,165.863750,0.8750,0.0000
"2017-03-09","home_confort",2,2,171.54,171.54000000,85.770000,0.5000,0.5000
"2017-03-09","housewares",4,4,352.94,352.94000000,88.235000,1.0000,0.0000
"2017-03-09","luggage_accessories",2,2,221.14,221.14000000,110.570000,1.0000,0.0000
"2017-03-09","market_place",2,2,353.12,353.12000000,176.560000,1.0000,0.5000
"2017-03-09","office_furniture",1,1,703.29,703.29000000,703.290000,1.0000,0.0000
"2017-03-09","perfumery",3,3,251.38,251.38000000,83.793333,1.0000,0.6667
"2017-03-09","small_appliances",3,3,1254.88,1254.88000000,418.293333,1.0000,0.0000
"2017-03-09","sports_leisure",7,7,1071.57,1071.57000000,153.081429,0.8571,0.1429
"2017-03-09","stationery",2,2,288.57,288.57000000,144.285000,1.0000,0.0000
"2017-03-09","telephony",2,2,108.84,108.84000000,54.420000,1.0000,0.5000
"2017-03-09","toys",1,1,79.52,79.52000000,79.520000,1.0000,0.0000
"2017-03-09",unknown,1,1,38.32,38.32000000,38.320000,1.0000,0.0000
"2017-03-09","watches_gifts",2,2,306.87,306.87000000,153.435000,0.5000,0.0000
"2017-03-10","air_conditioning",1,1,187.24,187.24000000,187.240000,1.0000,0.0000
"2017-03-10","audio",1,1,187.44,187.44000000,187.440000,1.0000,0.0000
"2017-03-10","auto",2,2,264.13,264.13000000,132.065000,0.5000,0.5000
"2017-03-10","baby",3,3,114.05,114.05000000,38.016667,1.0000,0.3333
"2017-03-10","bed_bath_table",5,5,700.68,700.68000000,140.136000,1.0000,0.2000
"2017-03-10","books_general_interest",1,1,147.55,147.55000000,147.550000,1.0000,0.0000
"2017-03-10","books_technical",1,1,47.78,47.78000000,47.780000,1.0000,0.0000
"2017-03-10","computers_accessories",11,11,1702.58,1702.58000000,154.780000,1.0000,0.1818
"2017-03-10","consoles_games",2,2,227.72,227.72000000,113.860000,1.0000,0.0000
"2017-03-10","cool_stuff",2,2,425.34,425.34000000,212.670000,1.0000,0.0000
"2017-03-10","fashion_bags_accessories",1,1,44.42,44.42000000,44.420000,1.0000,0.0000
"2017-03-10","fashion_male_clothing",1,1,29.42,29.42000000,29.420000,1.0000,0.0000
"2017-03-10","fashion_shoes",1,1,319.51,319.51000000,319.510000,1.0000,0.0000
"2017-03-10","furniture_decor",10,8,1087.35,1160.25000000,108.735000,1.0000,0.0000
"2017-03-10","furniture_living_room",1,1,141.10,141.10000000,141.100000,1.0000,0.0000
"2017-03-10","garden_tools",3,3,1442.83,1442.83000000,480.943333,1.0000,0.0000
"2017-03-10","health_beauty",7,7,1797.95,1797.95000000,256.850000,0.8571,0.1429
"2017-03-10","housewares",6,6,394.50,394.50000000,65.750000,1.0000,0.0000
"2017-03-10","office_furniture",2,2,1386.95,1386.95000000,693.475000,1.0000,0.5000
"2017-03-10","perfumery",3,3,875.95,875.95000000,291.983333,1.0000,0.0000
"2017-03-10","sports_leisure",5,5,641.61,641.61000000,128.322000,1.0000,0.0000
"2017-03-10","stationery",4,4,341.09,341.09000000,85.272500,1.0000,0.2500
"2017-03-10","telephony",3,3,101.23,101.23000000,33.743333,1.0000,0.0000
"2017-03-10","toys",2,2,307.06,307.06000000,153.530000,1.0000,0.0000
"2017-03-10",unknown,4,4,303.49,303.49000000,75.872500,1.0000,0.0000
"2017-03-10","watches_gifts",2,2,786.77,786.77000000,393.385000,1.0000,0.0000
"2017-03-11","air_conditioning",1,1,889.80,889.80000000,889.800000,1.0000,0.0000
"2017-03-11","auto",3,3,1711.01,1711.01000000,570.336667,1.0000,0.3333
"2017-03-11","bed_bath_table",11,11,1613.26,1631.81000000,146.660000,1.0000,0.1818
"2017-03-11","computers_accessories",5,5,339.46,339.46000000,67.892000,1.0000,0.2000
"2017-03-11","consoles_games",1,1,716.65,716.65000000,716.650000,0.0000,0.0000
"2017-03-11","cool_stuff",1,1,135.59,135.59000000,135.590000,1.0000,0.0000
"2017-03-11","electronics",3,3,358.96,358.96000000,119.653333,1.0000,0.0000
"2017-03-11","fashion_bags_accessories",1,1,49.42,49.42000000,49.420000,1.0000,0.0000
"2017-03-11","fixed_telephony",1,1,109.02,109.02000000,109.020000,1.0000,0.0000
"2017-03-11","furniture_decor",2,2,124.93,124.93000000,62.465000,1.0000,0.0000
"2017-03-11","garden_tools",4,4,323.91,323.91000000,80.977500,1.0000,0.0000
"2017-03-11","health_beauty",5,5,675.45,675.45000000,135.090000,1.0000,0.2000
"2017-03-11","housewares",1,1,34.86,34.86000000,34.860000,1.0000,0.0000
"2017-03-11","luggage_accessories",1,1,191.82,191.82000000,191.820000,1.0000,0.0000
"2017-03-11","musical_instruments",1,1,20.95,20.95000000,20.950000,1.0000,1.0000
"2017-03-11","office_furniture",2,2,495.73,495.73000000,247.865000,1.0000,0.0000
"2017-03-11","perfumery",1,1,327.80,327.80000000,327.800000,1.0000,0.0000
"2017-03-11","sports_leisure",5,5,1208.49,1208.49000000,241.698000,0.8000,0.4000
"2017-03-11","stationery",2,2,170.91,170.91000000,85.455000,1.0000,0.0000
"2017-03-11","telephony",9,9,551.03,551.03000000,61.225556,1.0000,0.0000
"2017-03-11","toys",3,3,919.36,919.36000000,306.453333,1.0000,0.0000
"2017-03-11",unknown,2,2,184.20,184.20000000,92.100000,1.0000,0.0000
"2017-03-11","watches_gifts",3,3,937.16,937.16000000,312.386667,1.0000,0.0000
"2017-03-12","air_conditioning",1,1,447.18,447.18000000,447.180000,1.0000,0.0000
"2017-03-12","audio",1,1,95.25,95.25000000,95.250000,1.0000,0.0000
"2017-03-12","auto",2,2,272.12,272.12000000,136.060000,1.0000,0.0000
"2017-03-12","baby",2,2,260.27,260.27000000,130.135000,1.0000,0.5000
"2017-03-12","bed_bath_table",6,5,525.99,561.85000000,87.665000,1.0000,0.5000
"2017-03-12","books_general_interest",1,1,69.04,69.04000000,69.040000,1.0000,0.0000
"2017-03-12","computers_accessories",1,1,34.42,34.42000000,34.420000,1.0000,0.0000
"2017-03-12","cool_stuff",4,4,616.97,616.97000000,154.242500,1.0000,0.0000
"2017-03-12","dvds_blu_ray",1,1,65.36,65.36000000,65.360000,1.0000,0.0000
"2017-03-12","fashion_bags_accessories",1,1,44.42,44.42000000,44.420000,1.0000,0.0000
"2017-03-12","fashion_underwear_beach",1,1,66.12,66.12000000,66.120000,1.0000,0.0000
